doid_code	doid_name	locus	high_confidence	pubmed_ids	status	primary	gene	symbol	hgnc_id	hgnc_id_int
DOID:2468	psychotic disorder	102	0	20889312	LC-S	0	783	CACNB2	HGNC:1402	1402
DOID:2468	psychotic disorder	62	0	20889312	LC-S	0	79192	IRX1	HGNC:14358	14358
DOID:2468	psychotic disorder	92	0	20889312	LC-S	0	79953	SYNDIG1	HGNC:15885	15885
DOID:2468	psychotic disorder	74	0	20889312	LC-S	0	80224	NUBPL	HGNC:20278	20278
DOID:2468	psychotic disorder	2	0	20889312	LC-S	0	81551	STMN4	HGNC:16078	16078
DOID:2468	psychotic disorder	24	0	20889312	LC-S	0	84811	BUD13	HGNC:28199	28199
DOID:2468	psychotic disorder	92	0	20889312	LC-S	0	8530	CST7	HGNC:2479	2479
DOID:2468	psychotic disorder	44	0	21041247	LC-S	0	9124	PDLIM1	HGNC:2067	2067
DOID:2468	psychotic disorder	5	0	20889312	LC-S	0	9646	CTR9	HGNC:16850	16850
DOID:2377	multiple sclerosis	149	1	21833088	HC-P	1	10461	MERTK	HGNC:7027	7027
DOID:2377	multiple sclerosis	154	1	21833088	HC-P	1	10538	BATF	HGNC:958	958
DOID:2377	multiple sclerosis	3	1	21833088	HC-P	1	10892	MALT1	HGNC:6819	6819
DOID:2377	multiple sclerosis	75	1	21833088	HC-P	1	11262	SP140	HGNC:17133	17133
DOID:2377	multiple sclerosis	96	1	21833088	HC-P	1	116379	IL22RA2	HGNC:14901	14901
DOID:2377	multiple sclerosis	136	1	21833088|22190364	HC-P	1	117289	TAGAP	HGNC:15669	15669
DOID:2377	multiple sclerosis	105	1	21833088	HC-P	1	148867	SLC30A7	HGNC:19306	19306
DOID:2377	multiple sclerosis	129	1	21833088	HC-P	1	155061	ZNF746	HGNC:21948	21948
DOID:2377	multiple sclerosis	152	1	21833088	HC-P	1	1591	CYP24A1	HGNC:2602	2602
DOID:2377	multiple sclerosis	120	1	19525955|21833088	HC-P	1	1594	CYP27B1	HGNC:2606	2606
DOID:2377	multiple sclerosis	36	1	21833088	HC-P	1	160365	CLECL1	HGNC:24462	24462
DOID:2377	multiple sclerosis	112	1	21833088	HC-P	1	167826	OLIG3	HGNC:18003	18003
DOID:2377	multiple sclerosis	88	1	22190364	HC-P	1	2315	MLANA	HGNC:7124	7124
DOID:2377	multiple sclerosis	137	1	21833088|19525953|17660530	HC-P	1	23274	CLEC16A	HGNC:29013	29013
DOID:2377	multiple sclerosis	63	1	21833088	HC-P	1	27120	DKKL1	HGNC:16528	16528
DOID:2377	multiple sclerosis	80	1	21833088	HC-P	1	3087	HHEX	HGNC:4901	4901
DOID:2377	multiple sclerosis	32	1	23472185	HC-P	1	3126	HLA-DRB4	HGNC:4952	4952
DOID:2377	multiple sclerosis	12	1	19525953|21833088	HC-P	1	3394	IRF8	HGNC:5358	5358
DOID:2377	multiple sclerosis	6	1	21833088|22190364|17660530|19525953|19525955	HC-P	1	3559	IL2RA	HGNC:6008	6008
DOID:2377	multiple sclerosis	30	1	21833088|17660530|21244703|19525953	HC-P	1	3575	IL7R	HGNC:6024	6024
DOID:2377	multiple sclerosis	128	1	21833088|22190364	HC-P	1	3593	IL12B	HGNC:5970	5970
DOID:2377	multiple sclerosis	66	1	21833088	HC-P	1	440836	ODF3B	HGNC:34388	34388
DOID:2377	multiple sclerosis	17	1	21833088	HC-P	1	4609	MYC	HGNC:7553	7553
DOID:2377	multiple sclerosis	134	1	21833088	HC-P	1	51300	TIMMDC1	HGNC:1321	1321
DOID:2377	multiple sclerosis	78	1	21833088|22190364	HC-P	1	5341	PLEK	HGNC:9070	9070
DOID:2377	multiple sclerosis	42	1	21833088	HC-P	1	54806	AHI1	HGNC:21575	21575
DOID:2377	multiple sclerosis	156	1	21833088	HC-P	1	55765	C1orf106	HGNC:25599	25599
DOID:2377	multiple sclerosis	4	1	21833088	HC-P	1	5594	MAPK1	HGNC:6871	6871
DOID:2377	multiple sclerosis	81	1	21833088|22190364|19525953	HC-P	1	57178	ZMIZ1	HGNC:16493	16493
DOID:2377	multiple sclerosis	79	1	21833088|22570697|19525953	HC-P	1	5734	PTGER4	HGNC:9596	9596
DOID:2377	multiple sclerosis	93	1	21833088	HC-P	1	5796	PTPRK	HGNC:9674	9674
DOID:2377	multiple sclerosis	87	1	21833088	HC-P	1	5996	RGS1	HGNC:9991	9991
DOID:2377	multiple sclerosis	119	1	21833088	HC-P	1	60468	BACH2	HGNC:14078	14078
DOID:2377	multiple sclerosis	127	1	21833088|19525955|17660530	HC-P	1	6125	RPL5	HGNC:10360	10360
DOID:2377	multiple sclerosis	103	1	22190364	HC-P	1	63892	THADA	HGNC:19217	19217
DOID:2377	multiple sclerosis	53	1	21833088	HC-P	1	64332	NFKBIZ	HGNC:29805	29805
DOID:2377	multiple sclerosis	84	1	21833088	HC-P	1	6565	SLC15A2	HGNC:10921	10921
DOID:2377	multiple sclerosis	2	1	21833088	HC-P	1	677	ZFP36L1	HGNC:1107	1107
DOID:2377	multiple sclerosis	113	1	21833088|22190364|20159113	HC-P	1	6774	STAT3	HGNC:11364	11364
DOID:2377	multiple sclerosis	51	1	21833088|19525953	HC-P	1	7132	TNFRSF1A	HGNC:11916	11916
DOID:2377	multiple sclerosis	90	1	21833088	HC-P	1	79258	MMEL1	HGNC:14668	14668
DOID:2377	multiple sclerosis	41	1	21833088|22190364	HC-P	1	8320	EOMES	HGNC:3372	3372
DOID:2377	multiple sclerosis	74	1	21833088	HC-P	1	84769	MPV17L2	HGNC:28177	28177
DOID:2377	multiple sclerosis	35	1	21833088	HC-P	1	8477	GPR65	HGNC:4517	4517
DOID:2377	multiple sclerosis	109	1	20453840	HC-P	1	868	CBLB	HGNC:1542	1542
DOID:2377	multiple sclerosis	99	1	21833088	HC-P	1	8740	TNFSF14	HGNC:11930	11930
DOID:2377	multiple sclerosis	89	1	21833088|21244703	HC-P	1	921	CD5	HGNC:1685	1685
DOID:2377	multiple sclerosis	24	1	21244703|19525953|21833088	HC-P	1	923	CD6	HGNC:1691	1691
DOID:2377	multiple sclerosis	150	1	21833088|22190364	HC-P	1	942	CD86	HGNC:1705	1705
DOID:2377	multiple sclerosis	102	1	21833088|19525955|22190364	HC-P	1	958	CD40	HGNC:11919	11919
DOID:2377	multiple sclerosis	13	1	21833088|19525953|22190364|21244703|19525955	HC-P	1	965	CD58	HGNC:1688	1688
DOID:2377	multiple sclerosis	90	1	21833088	HC-S	0	100287898	TTC34	HGNC:34297	34297
DOID:2377	multiple sclerosis	120	1	19525955|21833088	HC-S	0	116986	AGAP2	HGNC:16921	16921
DOID:2377	multiple sclerosis	53	1	21833088	HC-S	0	131368	ZPLD1	HGNC:27022	27022
DOID:2377	multiple sclerosis	90	1	21833088	HC-S	0	140625	ACTRT2	HGNC:24026	24026
DOID:2377	multiple sclerosis	41	1	21833088|22190364	HC-S	0	152100	CMC1	HGNC:28783	28783
DOID:2377	multiple sclerosis	78	1	21833088|22190364	HC-S	0	200558	APLF	HGNC:28724	28724
DOID:2377	multiple sclerosis	105	1	21833088	HC-S	0	2135	EXTL2	HGNC:3516	3516
DOID:2377	multiple sclerosis	156	1	21833088	HC-S	0	23046	KIF21B	HGNC:29442	29442
DOID:2377	multiple sclerosis	150	1	21833088|22190364	HC-S	0	286676	ILDR1	HGNC:28741	28741
DOID:2377	multiple sclerosis	32	1	23472185	HC-S	0	3117	HLA-DQA1	HGNC:4942	4942
DOID:2377	multiple sclerosis	32	1	23472185	HC-S	0	3123	HLA-DRB1	HGNC:4948	4948
DOID:2377	multiple sclerosis	93	1	21833088	HC-S	0	387357	THEMIS	HGNC:21569	21569
DOID:2377	multiple sclerosis	127	1	21833088|19525955|17660530	HC-S	0	388650	FAM69A	HGNC:32213	32213
DOID:2377	multiple sclerosis	120	1	19525955|21833088	HC-S	0	4234	METTL1	HGNC:7030	7030
DOID:2377	multiple sclerosis	87	1	21833088	HC-S	0	431704	RGS21	HGNC:26839	26839
DOID:2377	multiple sclerosis	96	1	21833088	HC-S	0	53832	IL20RA	HGNC:6003	6003
DOID:2377	multiple sclerosis	80	1	21833088	HC-S	0	54536	EXOC6	HGNC:23196	23196
DOID:2377	multiple sclerosis	134	1	21833088	HC-S	0	55254	TMEM39A	HGNC:25600	25600
DOID:2377	multiple sclerosis	78	1	21833088|22190364	HC-S	0	554251	FBXO48	HGNC:33857	33857
DOID:2377	multiple sclerosis	102	1	21833088|19525955|22190364	HC-S	0	57727	NCOA5	HGNC:15909	15909
DOID:2377	multiple sclerosis	33	1	21833088	HC-S	0	678	ZFP36L2	HGNC:1108	1108
DOID:2377	multiple sclerosis	112	1	21833088	HC-S	0	7128	TNFAIP3	HGNC:11896	11896
DOID:2377	multiple sclerosis	105	1	21833088	HC-S	0	7412	VCAM1	HGNC:12663	12663
DOID:2377	multiple sclerosis	127	1	21833088|19525955|17660530	HC-S	0	7813	EVI5	HGNC:3501	3501
DOID:2377	multiple sclerosis	30	1	21833088|17660530|21244703|19525953	HC-S	0	79925	SPEF2	HGNC:26293	26293
DOID:2377	multiple sclerosis	66	1	21833088	HC-S	0	9997	SCO2	HGNC:10604	10604
DOID:2377	multiple sclerosis	92	0	21833088	LC-P	1	10055	SAE1	HGNC:30660	30660
DOID:2377	multiple sclerosis	15	0	19525953	LC-P	1	10198	MPHOSPH9	HGNC:7215	7215
DOID:2377	multiple sclerosis	108	0	19010793	LC-P	1	1060	CENPC	HGNC:1854	1854
DOID:2377	multiple sclerosis	49	0	21833088	LC-P	1	10636	RGS14	HGNC:9996	9996
DOID:2377	multiple sclerosis	115	0	21833088	LC-P	1	115352	FCRL3	HGNC:18506	18506
DOID:2377	multiple sclerosis	61	0	21833088	LC-P	1	115701	ALPK2	HGNC:20565	20565
DOID:2377	multiple sclerosis	71	0	23412934	LC-P	1	115761	ARL11	HGNC:24046	24046
DOID:2377	multiple sclerosis	21	0	22190364	LC-P	1	116028	RMI2	HGNC:28349	28349
DOID:2377	multiple sclerosis	64	0	23412934	LC-P	1	116534	MRGPRE	HGNC:30694	30694
DOID:2377	multiple sclerosis	86	0	19010793	LC-P	1	126859	AXDND1	HGNC:26564	26564
DOID:2377	multiple sclerosis	57	0	21833088	LC-P	1	140685	ZBTB46	HGNC:16094	16094
DOID:2377	multiple sclerosis	29	0	23412934	LC-P	1	143187	VTI1A	HGNC:17792	17792
DOID:2377	multiple sclerosis	25	0	19010793	LC-P	1	147381	CBLN2	HGNC:1544	1544
DOID:2377	multiple sclerosis	138	0	17660530	LC-P	1	1620	BRINP1	HGNC:2687	2687
DOID:2377	multiple sclerosis	1	0	20598377	LC-P	1	163059	ZNF433	HGNC:20811	20811
DOID:2377	multiple sclerosis	118	0	23412934	LC-P	1	1823	DSC1	HGNC:3035	3035
DOID:2377	multiple sclerosis	141	0	19010793	LC-P	1	2019	EN1	HGNC:3342	3342
DOID:2377	multiple sclerosis	111	0	19010793	LC-P	1	204801	NLRP11	HGNC:22945	22945
DOID:2377	multiple sclerosis	140	0	21833088	LC-P	1	220929	ZNF438	HGNC:21029	21029
DOID:2377	multiple sclerosis	45	0	19010793	LC-P	1	2262	GPC5	HGNC:4453	4453
DOID:2377	multiple sclerosis	59	0	20802204	LC-P	1	2290	FOXG1	HGNC:3811	3811
DOID:2377	multiple sclerosis	28	0	21833088	LC-P	1	23078	VWA8	HGNC:29071	29071
DOID:2377	multiple sclerosis	34	0	19010793	LC-P	1	2309	FOXO3	HGNC:3821	3821
DOID:2377	multiple sclerosis	117	0	18997785	LC-P	1	23095	KIF1B	HGNC:16636	16636
DOID:2377	multiple sclerosis	5	0	21833088	LC-P	1	23228	PLCL2	HGNC:9064	9064
DOID:2377	multiple sclerosis	37	0	21654844	LC-P	1	23321	TRIM2	HGNC:15974	15974
DOID:2377	multiple sclerosis	7	0	19010793	LC-P	1	23335	WDR7	HGNC:13490	13490
DOID:2377	multiple sclerosis	52	0	21833088	LC-P	1	23576	DDAH1	HGNC:2715	2715
DOID:2377	multiple sclerosis	76	0	19010793	LC-P	1	23682	RAB38	HGNC:9776	9776
DOID:2377	multiple sclerosis	135	0	20802204	LC-P	1	2530	FUT8	HGNC:4019	4019
DOID:2377	multiple sclerosis	95	0	19010793	LC-P	1	27151	CPAMD8	HGNC:23228	23228
DOID:2377	multiple sclerosis	27	0	21833088	LC-P	1	284358	MAMSTR	HGNC:26689	26689
DOID:2377	multiple sclerosis	132	0	23472185	LC-P	1	284677	C1orf204	HGNC:27647	27647
DOID:2377	multiple sclerosis	55	0	20802204	LC-P	1	285362	SUMF1	HGNC:20376	20376
DOID:2377	multiple sclerosis	153	0	19010793	LC-P	1	29951	PDZRN4	HGNC:30552	30552
DOID:2377	multiple sclerosis	104	0	21833088	LC-P	1	30812	SOX8	HGNC:11203	11203
DOID:2377	multiple sclerosis	83	0	19010793	LC-P	1	30820	KCNIP1	HGNC:15521	15521
DOID:2377	multiple sclerosis	155	0	19010793|23412934	LC-P	1	344148	NCKAP5	HGNC:29847	29847
DOID:2377	multiple sclerosis	0	0	19010793	LC-P	1	3482	IGF2R	HGNC:5467	5467
DOID:2377	multiple sclerosis	8	0	21833088|19525953	LC-P	1	3592	IL12A	HGNC:5969	5969
DOID:2377	multiple sclerosis	158	0	19010793	LC-P	1	3720	JARID2	HGNC:6196	6196
DOID:2377	multiple sclerosis	19	0	19010793	LC-P	1	388289	C16orf47	HGNC:28329	28329
DOID:2377	multiple sclerosis	47	0	19010793	LC-P	1	389170	LEKR1	HGNC:33765	33765
DOID:2377	multiple sclerosis	14	0	23412934	LC-P	1	401474	SAMD12	HGNC:31750	31750
DOID:2377	multiple sclerosis	67	0	20802204	LC-P	1	404093	CUEDC1	HGNC:31350	31350
DOID:2377	multiple sclerosis	116	0	21833088	LC-P	1	4094	MAF	HGNC:6776	6776
DOID:2377	multiple sclerosis	16	0	21833088	LC-P	1	4126	MANBA	HGNC:6831	6831
DOID:2377	multiple sclerosis	146	0	19010793	LC-P	1	4233	MET	HGNC:7029	7029
DOID:2377	multiple sclerosis	65	0	20117844	LC-P	1	4249	MGAT5	HGNC:7049	7049
DOID:2377	multiple sclerosis	62	0	23412934	LC-P	1	4319	MMP10	HGNC:7156	7156
DOID:2377	multiple sclerosis	72	0	19010793	LC-P	1	4601	MXI1	HGNC:7534	7534
DOID:2377	multiple sclerosis	46	0	21833088	LC-P	1	4602	MYB	HGNC:7545	7545
DOID:2377	multiple sclerosis	143	0	19525955	LC-P	1	50807	ASAP1	HGNC:2720	2720
DOID:2377	multiple sclerosis	18	0	19010793	LC-P	1	54	ACP5	HGNC:124	124
DOID:2377	multiple sclerosis	106	0	19010793	LC-P	1	55186	SLC25A36	HGNC:25554	25554
DOID:2377	multiple sclerosis	56	0	19010793	LC-P	1	55312	RFK	HGNC:30324	30324
DOID:2377	multiple sclerosis	126	0	19010793	LC-P	1	55321	TMEM74B	HGNC:15893	15893
DOID:2377	multiple sclerosis	39	0	21833088	LC-P	1	55501	CHST12	HGNC:17423	17423
DOID:2377	multiple sclerosis	121	0	21833088	LC-P	1	5569	PKIA	HGNC:9017	9017
DOID:2377	multiple sclerosis	9	0	21833088	LC-P	1	55892	MYNN	HGNC:14955	14955
DOID:2377	multiple sclerosis	38	0	19010793	LC-P	1	5649	RELN	HGNC:9957	9957
DOID:2377	multiple sclerosis	50	0	19010793	LC-P	1	56913	C1GALT1	HGNC:24337	24337
DOID:2377	multiple sclerosis	130	0	23412934	LC-P	1	57531	HACE1	HGNC:21033	21033
DOID:2377	multiple sclerosis	22	0	21833088	LC-P	1	5817	PVR	HGNC:9705	9705
DOID:2377	multiple sclerosis	101	0	22190364	LC-P	1	58513	EPS15L1	HGNC:24634	24634
DOID:2377	multiple sclerosis	40	0	23412934	LC-P	1	6041	RNASEL	HGNC:10050	10050
DOID:2377	multiple sclerosis	20	0	21833088	LC-P	1	6198	RPS6KB1	HGNC:10436	10436
DOID:2377	multiple sclerosis	69	0	21833088	LC-P	1	6239	RREB1	HGNC:10449	10449
DOID:2377	multiple sclerosis	139	0	19010793	LC-P	1	636	BICD1	HGNC:1049	1049
DOID:2377	multiple sclerosis	147	0	23472185	LC-P	1	64084	CLSTN2	HGNC:17448	17448
DOID:2377	multiple sclerosis	123	0	21654844	LC-P	1	64208	POPDC3	HGNC:17649	17649
DOID:2377	multiple sclerosis	151	0	21833088	LC-P	1	643	CXCR5	HGNC:1060	1060
DOID:2377	multiple sclerosis	68	0	19010793	LC-P	1	6444	SGCD	HGNC:10807	10807
DOID:2377	multiple sclerosis	144	0	19010793	LC-P	1	64478	CSMD1	HGNC:14026	14026
DOID:2377	multiple sclerosis	23	0	19010793	LC-P	1	6456	SH3GL2	HGNC:10831	10831
DOID:2377	multiple sclerosis	26	0	19010793	LC-P	1	6840	SVIL	HGNC:11480	11480
DOID:2377	multiple sclerosis	148	0	21833088	LC-P	1	6850	SYK	HGNC:11491	11491
DOID:2377	multiple sclerosis	122	0	21833088	LC-P	1	6932	TCF7	HGNC:11639	11639
DOID:2377	multiple sclerosis	48	0	23412934	LC-P	1	7092	TLL1	HGNC:11843	11843
DOID:2377	multiple sclerosis	70	0	20598377	LC-P	1	7410	VAV2	HGNC:12658	12658
DOID:2377	multiple sclerosis	107	0	21654844	LC-P	1	7532	YWHAG	HGNC:12852	12852
DOID:2377	multiple sclerosis	142	0	19010793	LC-P	1	7545	ZIC1	HGNC:12872	12872
DOID:2377	multiple sclerosis	124	0	19525953	LC-P	1	7852	CXCR4	HGNC:2561	2561
DOID:2377	multiple sclerosis	11	0	19010793	LC-P	1	80224	NUBPL	HGNC:20278	20278
DOID:2377	multiple sclerosis	98	0	21833088	LC-P	1	80762	NDFIP1	HGNC:17592	17592
DOID:2377	multiple sclerosis	73	0	19010793	LC-P	1	8853	ASAP2	HGNC:2721	2721
DOID:2377	multiple sclerosis	114	0	19010793	LC-P	1	9312	KCNB2	HGNC:6232	6232
DOID:2377	multiple sclerosis	77	0	23412934	LC-P	1	9639	ARHGEF10	HGNC:14103	14103
DOID:2377	multiple sclerosis	62	0	23412934	LC-S	0	100128088	LOC100128088		
DOID:2377	multiple sclerosis	19	0	19010793	LC-S	0	101927998	LOC101927998		
DOID:2377	multiple sclerosis	100	0	21833088	LC-S	0	11140	CDC37	HGNC:1735	1735
DOID:2377	multiple sclerosis	58	0	23785401	LC-S	0	114792	KLHL32	HGNC:21221	21221
DOID:2377	multiple sclerosis	91	0	21833088	LC-S	0	143686	SESN3	HGNC:23060	23060
DOID:2377	multiple sclerosis	159	0	22190364	LC-S	0	147	ADRA1B	HGNC:278	278
DOID:2377	multiple sclerosis	118	0	23412934	LC-S	0	1828	DSG1	HGNC:3048	3048
DOID:2377	multiple sclerosis	25	0	19010793	LC-S	0	220158	GTSCR1	HGNC:18406	18406
DOID:2377	multiple sclerosis	94	0	20598377	LC-S	0	221002	RASGEF1A	HGNC:24246	24246
DOID:2377	multiple sclerosis	27	0	21833088	LC-S	0	2524	FUT2	HGNC:4013	4013
DOID:2377	multiple sclerosis	58	0	23785401	LC-S	0	253714	MMS22L	HGNC:21475	21475
DOID:2377	multiple sclerosis	7	0	19010793	LC-S	0	284257	BOD1L2	HGNC:28505	28505
DOID:2377	multiple sclerosis	106	0	19010793	LC-S	0	287015	TRIM42	HGNC:19014	19014
DOID:2377	multiple sclerosis	28	0	21833088	LC-S	0	28984	RGCC	HGNC:20369	20369
DOID:2377	multiple sclerosis	54	0	22190364	LC-S	0	30009	TBX21	HGNC:11599	11599
DOID:2377	multiple sclerosis	107	0	21654844	LC-S	0	3315	HSPB1	HGNC:5246	5246
DOID:2377	multiple sclerosis	121	0	21833088	LC-S	0	3574	IL7	HGNC:6023	6023
DOID:2377	multiple sclerosis	54	0	22190364	LC-S	0	3837	KPNB1	HGNC:6400	6400
DOID:2377	multiple sclerosis	16	0	21833088	LC-S	0	4790	NFKB1	HGNC:7794	7794
DOID:2377	multiple sclerosis	141	0	19010793	LC-S	0	51141	INSIG2	HGNC:20452	20452
DOID:2377	multiple sclerosis	56	0	19010793	LC-S	0	5125	PCSK5	HGNC:8747	8747
DOID:2377	multiple sclerosis	100	0	21833088	LC-S	0	5141	PDE4A	HGNC:8780	8780
DOID:2377	multiple sclerosis	94	0	20598377	LC-S	0	53828	FXYD4	HGNC:4028	4028
DOID:2377	multiple sclerosis	71	0	23412934	LC-S	0	55213	RCBTB1	HGNC:18243	18243
DOID:2377	multiple sclerosis	21	0	22190364	LC-S	0	5619	PRM1	HGNC:9447	9447
DOID:2377	multiple sclerosis	21	0	22190364	LC-S	0	5620	PRM2	HGNC:9448	9448
DOID:2377	multiple sclerosis	145	0	19525955	LC-S	0	57478	USP31	HGNC:20060	20060
DOID:2377	multiple sclerosis	21	0	22190364	LC-S	0	58531	PRM3	HGNC:13732	13732
DOID:2377	multiple sclerosis	126	0	19010793	LC-S	0	642636	RAD21L1	HGNC:16271	16271
DOID:2377	multiple sclerosis	21	0	22190364	LC-S	0	7142	TNP2	HGNC:11952	11952
DOID:2377	multiple sclerosis	100	0	21833088	LC-S	0	7297	TYK2	HGNC:12440	12440
DOID:2377	multiple sclerosis	122	0	21833088	LC-S	0	7416	VDAC1	HGNC:12669	12669
DOID:2377	multiple sclerosis	116	0	21833088	LC-S	0	83657	DYNLRB2	HGNC:15467	15467
DOID:2377	multiple sclerosis	133	0	19010793	LC-S	0	84811	BUD13	HGNC:28199	28199
DOID:2377	multiple sclerosis	52	0	21833088	LC-S	0	8915	BCL10	HGNC:989	989
DOID:2377	multiple sclerosis	54	0	22190364	LC-S	0	9755	TBKBP1	HGNC:30140	30140
DOID:2377	multiple sclerosis	10	0	23412934	LC-S	0	9781	RNF144A	HGNC:20457	20457
DOID:2377	multiple sclerosis	145	0	19525955	LC-S	0	9956	HS3ST2	HGNC:5195	5195
DOID:2355	anemia	0	0	21483845	LC-P	1	3535	IGL	HGNC:5853	5853
DOID:2355	anemia	3	0	20637204	LC-P	1	3704	ITPA	HGNC:6176	6176
DOID:2355	anemia	1	0	21483845	LC-P	1	7018	TF	HGNC:11740	11740
DOID:2355	anemia	3	0	20637204	LC-S	0	65992	DDRGK1	HGNC:16110	16110
DOID:216	dental caries	46	0	23259602	LC-P	1	1033	CDKN3	HGNC:1791	1791
DOID:216	dental caries	24	0	23259602|23064961	LC-P	1	11178	LZTS1	HGNC:13861	13861
DOID:216	dental caries	39	0	24556642	LC-P	1	11213	IRAK3	HGNC:17020	17020
DOID:216	dental caries	1	0	24556642	LC-P	1	112464	PRKCDBP	HGNC:9400	9400
DOID:216	dental caries	41	0	23064961	LC-P	1	119180	LYZL2	HGNC:29613	29613
DOID:216	dental caries	65	0	23259602	LC-P	1	137735	ABRA	HGNC:30655	30655
DOID:216	dental caries	79	0	23470693	LC-P	1	14	AAMP	HGNC:18	18
DOID:216	dental caries	33	0	24556642	LC-P	1	140683	BPIFA2	HGNC:16203	16203
DOID:216	dental caries	10	0	23259602	LC-P	1	1468	SLC25A10	HGNC:10980	10980
DOID:216	dental caries	11	0	23259602|23064961	LC-P	1	148198	ZNF98	HGNC:13174	13174
DOID:216	dental caries	3	0	23470693|23064961	LC-P	1	152485	ZNF827	HGNC:27193	27193
DOID:216	dental caries	9	0	23064961	LC-P	1	159296	NKX2-3	HGNC:7836	7836
DOID:216	dental caries	23	0	23064961|23259602	LC-P	1	163404	LPPR5		
DOID:216	dental caries	58	0	23064961	LC-P	1	1909	EDNRA	HGNC:3179	3179
DOID:216	dental caries	66	0	24556642	LC-P	1	201456	FBXO15	HGNC:13617	13617
DOID:216	dental caries	49	0	23259602	LC-P	1	219578	ZNF804B	HGNC:21958	21958
DOID:216	dental caries	6	0	23064961	LC-P	1	221294	NT5DC1	HGNC:21556	21556
DOID:216	dental caries	8	0	23064961	LC-P	1	222255	ATXN7L1	HGNC:22210	22210
DOID:216	dental caries	88	0	23470693	LC-P	1	2272	FHIT	HGNC:3701	3701
DOID:216	dental caries	25	0	23064961	LC-P	1	23026	MYO16	HGNC:29822	29822
DOID:216	dental caries	14	0	23064961	LC-P	1	23566	LPAR3	HGNC:14298	14298
DOID:216	dental caries	60	0	24556642	LC-P	1	23658	LSM5	HGNC:17162	17162
DOID:216	dental caries	84	0	23470693	LC-P	1	2568	GABRP	HGNC:4089	4089
DOID:216	dental caries	27	0	24556642	LC-P	1	26057	ANKRD17	HGNC:23575	23575
DOID:216	dental caries	16	0	23064961	LC-P	1	26118	WSB1	HGNC:19221	19221
DOID:216	dental caries	40	0	24556642	LC-P	1	27241	BBS9	HGNC:30000	30000
DOID:216	dental caries	48	0	23259602	LC-P	1	27303	RBMS3	HGNC:13427	13427
DOID:216	dental caries	56	0	23064961	LC-P	1	28951	TRIB2	HGNC:30809	30809
DOID:216	dental caries	42	0	23064961	LC-P	1	28976	ACAD9	HGNC:21497	21497
DOID:216	dental caries	74	0	23064961	LC-P	1	29119	CTNNA3	HGNC:2511	2511
DOID:216	dental caries	7	0	23259602	LC-P	1	323	APBB2	HGNC:582	582
DOID:216	dental caries	31	0	23259602	LC-P	1	340273	ABCB5	HGNC:46	46
DOID:216	dental caries	36	0	23470693	LC-P	1	3624	INHBA	HGNC:6066	6066
DOID:216	dental caries	5	0	23259602	LC-P	1	3670	ISL1	HGNC:6132	6132
DOID:216	dental caries	15	0	24556642	LC-P	1	3683	ITGAL	HGNC:6148	6148
DOID:216	dental caries	44	0	24556642	LC-P	1	3709	ITPR2	HGNC:6181	6181
DOID:216	dental caries	68	0	23470693	LC-P	1	3756	KCNH1	HGNC:6250	6250
DOID:216	dental caries	73	0	24556642	LC-P	1	3840	KPNA4	HGNC:6397	6397
DOID:216	dental caries	28	0	23064961	LC-P	1	4092	SMAD7	HGNC:6773	6773
DOID:216	dental caries	29	0	23470693	LC-P	1	4978	OPCML	HGNC:8143	8143
DOID:216	dental caries	62	0	23064961	LC-P	1	5101	PCDH9	HGNC:8661	8661
DOID:216	dental caries	21	0	23259602	LC-P	1	51750	RTEL1	HGNC:15888	15888
DOID:216	dental caries	76	0	24556642	LC-P	1	55612	FERMT1	HGNC:15889	15889
DOID:216	dental caries	87	0	23064961|23470693	LC-P	1	55770	EXOC2	HGNC:24968	24968
DOID:216	dental caries	67	0	24556642	LC-P	1	55843	ARHGAP15	HGNC:21030	21030
DOID:216	dental caries	77	0	24556642|23064961	LC-P	1	55966	AJAP1	HGNC:30801	30801
DOID:216	dental caries	19	0	23259602	LC-P	1	56911	MAP3K7CL	HGNC:16457	16457
DOID:216	dental caries	59	0	24556642	LC-P	1	56913	C1GALT1	HGNC:24337	24337
DOID:216	dental caries	53	0	23064961	LC-P	1	57045	TWSG1	HGNC:12429	12429
DOID:216	dental caries	17	0	23064961	LC-P	1	57157	PHTF2	HGNC:13411	13411
DOID:216	dental caries	54	0	24556642	LC-P	1	57544	TXNDC16	HGNC:19965	19965
DOID:216	dental caries	72	0	24556642	LC-P	1	57568	SIPA1L2	HGNC:23800	23800
DOID:216	dental caries	50	0	23470693	LC-P	1	5816	PVALB	HGNC:9704	9704
DOID:216	dental caries	38	0	23259602	LC-P	1	58480	RHOU	HGNC:17794	17794
DOID:216	dental caries	63	0	23259602|24556642	LC-P	1	6196	RPS6KA2	HGNC:10431	10431
DOID:216	dental caries	0	0	23259602	LC-P	1	6335	SCN9A	HGNC:10597	10597
DOID:216	dental caries	47	0	23259602	LC-P	1	63895	PIEZO2	HGNC:26270	26270
DOID:216	dental caries	26	0	24556642	LC-P	1	63898	SH2D4A	HGNC:26102	26102
DOID:216	dental caries	22	0	24556642	LC-P	1	7253	TSHR	HGNC:12373	12373
DOID:216	dental caries	75	0	24556642	LC-P	1	729852	UMAD1	HGNC:48955	48955
DOID:216	dental caries	70	0	21940522	LC-P	1	744	MPPED2	HGNC:1180	1180
